recording id,timestamp,Seconds after dusk,Seconds before dawn
249475,2019-02-16T07:56:00.000Z,600,
184673,2018-10-14T16:06:00.000Z,,-3599
213663,2018-12-20T15:44:00.000Z,,-2399
220019,2018-12-31T16:01:01.000Z,,-1798
321630,2019-06-16T09:35:01.000Z,14401,
170053,2018-09-07T08:31:01.000Z,7201,
164685,2018-07-21T14:51:03.000Z,,-14876
268037,2019-03-23T07:16:00.000Z,1200,
163041,2018-07-03T18:16:01.000Z,,-2998
165270,2018-07-27T11:56:03.000Z,21603,
208730,2018-12-10T08:12:00.000Z,600,
164670,2018-07-21T06:41:00.000Z,3000,
198825,2018-11-22T08:34:00.000Z,3000,
253523,2019-02-24T08:25:00.000Z,3000,
255539,2019-02-28T17:13:00.000Z,,-1199
162299,2018-06-25T16:37:05.000Z,,-8934
242974,2019-02-05T12:58:03.000Z,,-14996
316314,2019-06-06T11:36:04.000Z,21604,
230766,2019-01-21T13:09:02.000Z,,-13317
251299,2019-02-20T16:45:00.000Z,,-2399
192574,2018-11-04T08:25:00.000Z,3600,
307748,2019-05-23T05:42:01.000Z,1,
168930,2018-08-31T10:25:02.000Z,14402,
267312,2019-03-21T17:14:00.000Z,,-2399
182367,2018-10-08T07:48:00.000Z,3000,
186038,2018-10-18T16:50:00.000Z,,-599
306741,2019-05-21T18:08:00.000Z,,-2399
167397,2018-08-18T15:14:04.000Z,,-11815
304836,2019-05-18T13:45:02.000Z,,-18057
207932,2018-12-08T15:00:03.000Z,,-4856
234299,2019-01-28T15:05:00.000Z,,-6839
170075,2018-09-07T17:02:00.000Z,,-3599
276512,2019-04-08T12:32:04.000Z,,-20275
260589,2019-03-08T17:21:00.000Z,,-1199
293714,2019-04-29T17:49:00.000Z,,-2399
300707,2019-05-10T17:39:01.000Z,,-3598
307300,2019-05-22T10:42:01.000Z,18001,
167111,2018-08-15T06:52:00.000Z,2400,
259891,2019-03-07T07:40:00.000Z,1200,
316702,2019-06-07T06:15:00.000Z,2400,
164119,2018-07-15T06:17:00.000Z,1800,
299687,2019-05-09T09:53:01.000Z,14401,
180546,2018-10-04T17:10:00.000Z,,-599
198032,2018-11-20T09:42:01.000Z,7201,
187307,2018-10-22T15:11:04.000Z,,-6235
198828,2018-11-22T10:44:01.000Z,10801,
223914,2019-01-08T08:43:00.000Z,1800,
168355,2018-08-27T16:22:03.000Z,,-6956
184589,2018-10-14T07:23:00.000Z,1200,
195098,2018-11-11T10:32:01.000Z,10801,
183981,2018-10-12T16:39:00.000Z,,-1799
290987,2019-04-26T17:56:00.000Z,,-1799
271799,2019-03-30T07:35:00.000Z,3000,
315437,2019-06-04T17:36:07.000Z,,-4912
180510,2018-10-04T11:54:01.000Z,,-19558
167403,2018-08-18T18:01:01.000Z,,-1798
182060,2018-10-06T16:27:00.000Z,,-2999
185290,2018-10-16T08:05:00.000Z,3600,
203959,2018-12-02T15:41:00.000Z,,-2399
282934,2019-04-22T17:43:00.000Z,,-2399
167057,2018-08-14T17:56:00.000Z,,-2399
164025,2018-07-14T06:46:00.000Z,3600,
184946,2018-10-15T11:04:01.000Z,,-21598
225632,2019-01-11T16:11:00.000Z,,-1799
164870,2018-07-23T14:53:02.000Z,,-14637
165751,2018-08-01T09:00:01.000Z,10801,
226634,2019-01-13T16:23:00.000Z,,-1199
167059,2018-08-14T18:16:00.000Z,,-1199
170986,2018-09-09T14:33:03.000Z,,-12356
164382,2018-07-18T06:29:00.000Z,2400,
249854,2019-02-17T10:44:02.000Z,10802,
192724,2018-11-05T08:16:00.000Z,3000,
189205,2018-10-26T13:15:02.000Z,,-12897
163237,2018-07-05T18:25:00.000Z,,-2399
168101,2018-08-25T16:20:05.000Z,,-7254
189702,2018-10-28T07:57:00.000Z,2400,
165067,2018-07-25T18:46:00.000Z,,-599
301147,2019-05-11T07:51:00.000Z,7200,
191139,2018-10-30T16:25:00.000Z,,-1199
214909,2018-12-22T15:45:00.000Z,,-2399
222431,2019-01-05T08:53:00.000Z,2400,
271798,2019-03-30T07:25:00.000Z,2400,
183434,2018-10-11T17:00:00.000Z,,-599
311888,2019-05-29T17:54:00.000Z,,-3599
280286,2019-04-16T17:37:00.000Z,,-2399
177362,2018-09-27T15:48:07.000Z,,-6172
163592,2018-07-09T16:43:06.000Z,,-8453
179986,2018-10-03T14:53:02.000Z,,-8937
310136,2019-05-27T06:09:00.000Z,1800,
226437,2019-01-13T08:22:00.000Z,600,
255456,2019-02-28T08:20:01.000Z,3001,
161967,2018-06-18T14:35:01.000Z,,-16138
302284,2019-05-13T17:51:00.000Z,,-2999
191797,2018-11-01T16:23:00.000Z,,-1199
162481,2018-06-28T06:28:00.000Z,3000,
162442,2018-06-27T18:46:00.000Z,,-1199
216042,2018-12-24T12:11:01.000Z,,-15298
311893,2019-05-29T18:44:00.000Z,,-599
270608,2019-03-27T17:19:00.000Z,,-2399
184675,2018-10-14T16:26:00.000Z,,-2399
292900,2019-04-28T13:05:02.000Z,,-19377
164125,2018-07-15T09:47:01.000Z,14401,
255148,2019-02-27T16:32:07.000Z,,-3592
225943,2019-01-12T09:03:00.000Z,3000,
261186,2019-03-10T08:06:00.000Z,3000,
177101,2018-09-25T17:14:00.000Z,,-1199
167230,2018-08-16T18:23:00.000Z,,-599
167553,2018-08-20T10:16:04.000Z,14404,
307917,2019-05-23T15:42:07.000Z,,-11272
249851,2019-02-17T08:34:00.000Z,3000,
163859,2018-07-12T13:45:01.000Z,,-19078
313627,2019-06-01T14:37:04.000Z,,-15535
246605,2019-02-12T16:16:01.000Z,,-3598
264824,2019-03-17T08:05:00.000Z,3600,
185809,2018-10-17T16:21:00.000Z,,-2399
162576,2018-06-29T05:58:00.000Z,1200,
191468,2018-10-31T11:20:01.000Z,,-19438
163567,2018-07-09T06:23:00.000Z,2400,
219184,2018-12-29T11:12:00.000Z,,-19019
162981,2018-07-03T06:40:00.000Z,3600,
165877,2018-08-02T14:01:04.000Z,,-17275
164764,2018-07-22T07:52:00.000Z,7200,
246241,2019-02-11T16:55:00.000Z,,-1199
182211,2018-10-07T07:07:00.000Z,600,
249223,2019-02-15T12:47:04.000Z,,-16375
311048,2019-05-28T10:39:01.000Z,18001,
222691,2019-01-05T15:45:01.000Z,,-2998
162104,2018-06-21T06:26:00.000Z,3000,
225214,2019-01-10T12:13:03.000Z,,-16016
206576,2018-12-07T08:39:00.000Z,2400,
291591,2019-04-27T13:06:04.000Z,,-19255
169262,2018-09-03T09:28:01.000Z,10801,
189453,2018-10-27T08:16:00.000Z,3600,
163012,2018-07-03T14:40:06.000Z,,-15953
265204,2019-03-17T16:05:05.000Z,,-6294
167550,2018-08-20T07:16:01.000Z,3601,
283524,2019-04-23T18:04:00.000Z,,-1199
166602,2018-08-09T13:07:02.000Z,,-20037
182063,2018-10-06T16:57:00.000Z,,-1199
242359,2019-02-04T14:59:05.000Z,,-7674
169702,2018-09-05T17:15:00.000Z,,-2999
267793,2019-03-22T17:05:00.000Z,,-2999
302821,2019-05-14T18:02:01.000Z,,-2398
259211,2019-03-05T15:23:03.000Z,,-8096
311729,2019-05-29T10:38:01.000Z,18001,
232445,2019-01-24T16:35:00.000Z,,-1199
170057,2018-09-07T12:31:03.000Z,,-19856
196919,2018-11-16T15:49:00.000Z,,-2399
178317,2018-10-01T10:51:03.000Z,14403,
238161,2019-01-29T16:50:00.000Z,,-599
209696,2018-12-12T08:13:00.000Z,600,
254223,2019-02-25T08:34:00.000Z,3600,
213289,2018-12-19T15:08:05.000Z,,-4494
225942,2019-01-12T08:53:00.000Z,2400,
293393,2019-04-29T06:24:00.000Z,1200,
203450,2018-12-01T15:52:00.000Z,,-1799
232222,2019-01-24T11:07:01.000Z,,-20878
243945,2019-02-07T08:06:00.000Z,600,
197914,2018-11-19T15:47:00.000Z,,-2399
163236,2018-07-05T18:15:00.000Z,,-2999
202779,2018-11-30T14:53:02.000Z,,-5337
249298,2019-02-15T15:47:05.000Z,,-5574
162407,2018-06-27T12:37:01.000Z,,-23338
194573,2018-11-10T11:31:02.000Z,,-18177
225547,2019-01-11T11:13:01.000Z,,-19678
315163,2019-06-04T05:56:00.000Z,1200,
167587,2018-08-20T17:58:00.000Z,,-1799
302181,2019-05-13T10:49:04.000Z,18004,
186926,2018-10-21T16:06:00.000Z,,-2999
186678,2018-10-20T12:09:03.000Z,,-17276
220016,2018-12-31T15:31:00.000Z,,-3599
189835,2018-10-28T14:17:04.000Z,,-8995
274684,2019-04-04T07:38:00.000Z,3600,
272854,2019-03-31T17:03:01.000Z,,-3598
253200,2019-02-23T13:37:04.000Z,,-13855
165044,2018-07-25T10:54:03.000Z,18003,
171185,2018-09-09T17:09:00.000Z,,-2999
302062,2019-05-13T08:49:02.000Z,10802,
309028,2019-05-25T06:20:00.000Z,2400,
245922,2019-02-11T08:01:00.000Z,600,
296749,2019-05-04T06:28:00.000Z,1800,
228538,2019-01-17T15:57:00.000Z,,-2999
312941,2019-05-31T06:17:00.000Z,2400,
244057,2019-02-07T16:11:00.000Z,,-3599
187839,2018-10-23T16:03:00.000Z,,-2999
264822,2019-03-17T07:45:00.000Z,2400,
182498,2018-10-09T08:59:01.000Z,7201,
218650,2018-12-28T12:12:01.000Z,,-15358
177328,2018-09-27T12:48:05.000Z,,-16974
165059,2018-07-25T15:54:05.000Z,,-10914
229615,2019-01-19T09:10:00.000Z,3600,
303847,2019-05-16T15:47:06.000Z,,-10613
217045,2018-12-26T09:11:00.000Z,3600,
207346,2018-12-08T08:10:00.000Z,600,
175368,2018-09-18T08:40:01.000Z,7201,
305978,2019-05-20T07:44:00.000Z,7200,
265399,2019-03-18T07:54:00.000Z,3000,
263847,2019-03-14T16:47:00.000Z,,-3599
194374,2018-11-10T07:51:00.000Z,1200,
223514,2019-01-07T15:13:01.000Z,,-5038
167456,2018-08-19T06:55:00.000Z,2400,
232669,2019-01-25T08:57:00.000Z,3000,
166198,2018-08-05T06:33:00.000Z,1800,
193595,2018-11-08T15:29:02.000Z,,-3957
307301,2019-05-22T11:42:02.000Z,21602,
219513,2018-12-30T10:13:01.000Z,7201,
301528,2019-05-12T06:50:00.000Z,3600,
274208,2019-04-03T10:39:02.000Z,14402,
306624,2019-05-21T12:43:05.000Z,,-21894
176243,2018-09-22T07:03:00.000Z,1200,
162068,2018-06-20T15:35:03.000Z,,-12596
307913,2019-05-23T11:42:04.000Z,21604,
166108,2018-08-04T09:02:00.000Z,10800,
175747,2018-09-19T09:41:02.000Z,10802,
303851,2019-05-16T18:04:00.000Z,,-2399
274687,2019-04-04T10:38:02.000Z,14402,
163834,2018-07-12T06:25:00.000Z,2400,
192970,2018-11-06T08:07:00.000Z,2400,
209850,2018-12-12T14:03:01.000Z,,-8278
177646,2018-09-29T10:50:02.000Z,14402,
239566,2019-02-01T08:51:00.000Z,3000,
164219,2018-07-16T09:48:01.000Z,14401,
231805,2019-01-23T12:08:03.000Z,,-17156
220844,2019-01-02T15:13:04.000Z,,-4735
215869,2018-12-24T09:01:00.000Z,3000,
197602,2018-11-18T16:17:00.000Z,,-599
161964,2018-06-18T11:35:00.000Z,21600,
225546,2019-01-11T10:13:00.000Z,7200,
241413,2019-02-03T08:10:00.000Z,600,
304838,2019-05-18T15:45:04.000Z,,-10855
303221,2019-05-15T06:17:00.000Z,1800,
170054,2018-09-07T09:31:02.000Z,10802,
233795,2019-01-27T15:58:01.000Z,,-3598
315766,2019-06-05T07:36:00.000Z,7200,
178314,2018-10-01T07:51:00.000Z,3600,
321083,2019-06-15T06:35:00.000Z,3600,
209337,2018-12-11T11:02:01.000Z,,-19138
184192,2018-10-13T08:02:00.000Z,3600,
192300,2018-11-03T13:24:03.000Z,,-11756
280593,2019-04-17T06:39:00.000Z,1200,
277150,2019-04-10T07:19:00.000Z,3000,
187842,2018-10-23T16:33:00.000Z,,-1199
166317,2018-08-06T16:04:05.000Z,,-9654
193555,2018-11-08T10:29:00.000Z,10800,
174840,2018-09-16T13:38:04.000Z,,-14995
301273,2019-05-11T18:20:00.000Z,,-1199
196134,2018-11-14T14:36:03.000Z,,-6836
166975,2018-08-13T17:10:08.000Z,,-5211
321084,2019-06-15T07:35:01.000Z,7201,
207934,2018-12-08T15:31:00.000Z,,-2999
257489,2019-03-02T10:27:02.000Z,10802,
162848,2018-07-02T07:39:01.000Z,7201,
210138,2018-12-13T08:44:00.000Z,2400,
175235,2018-09-17T16:47:01.000Z,,-3598
182058,2018-10-06T15:56:05.000Z,,-4854
166974,2018-08-13T16:10:07.000Z,,-8812
271342,2019-03-29T06:57:00.000Z,600,
233626,2019-01-27T08:45:00.000Z,2400,
310870,2019-05-28T06:19:00.000Z,2400,
268676,2019-03-24T16:54:04.000Z,,-3775
283431,2019-04-23T07:01:00.000Z,3000,
186436,2018-10-19T11:08:02.000Z,,-21057
167021,2018-08-14T07:11:00.000Z,3600,
275125,2019-04-05T07:16:00.000Z,2400,
198434,2018-11-21T15:35:00.000Z,,-2999
268552,2019-03-24T09:54:00.000Z,10800,
197915,2018-11-19T15:57:00.000Z,,-1799
186503,2018-10-19T15:59:00.000Z,,-3599
167138,2018-08-15T15:12:07.000Z,,-12112
181640,2018-10-05T08:55:01.000Z,7201,
164589,2018-07-20T10:50:01.000Z,18001,
278117,2019-04-12T12:25:59.000Z,,-20880
310871,2019-05-28T06:29:00.000Z,3000,
192253,2018-11-03T08:14:00.000Z,3000,
188689,2018-10-25T15:51:00.000Z,,-3599
313193,2019-05-31T18:25:00.000Z,,-1799
218117,2018-12-27T15:58:00.000Z,,-1799
163966,2018-07-13T18:23:00.000Z,,-2399
166943,2018-08-13T09:10:00.000Z,10800,
298267,2019-05-06T12:56:03.000Z,,-20336
231900,2019-01-23T15:08:04.000Z,,-6355
214068,2018-12-21T15:24:00.000Z,,-3599
223064,2019-01-06T10:13:00.000Z,7200,
297402,2019-05-05T17:34:00.000Z,,-3599
205076,2018-12-04T16:01:00.000Z,,-1199
308429,2019-05-24T06:31:00.000Z,3000,
199861,2018-11-24T14:46:03.000Z,,-5876
185018,2018-10-15T16:14:00.000Z,,-2999
200984,2018-11-26T16:13:00.000Z,,-599
307302,2019-05-22T12:42:02.000Z,,-22017
175973,2018-09-20T17:32:00.000Z,,-599
167756,2018-08-22T11:17:02.000Z,18002,
279038,2019-04-14T06:43:00.000Z,1200,
251388,2019-02-20T17:05:00.000Z,,-1199
166425,2018-08-07T14:05:05.000Z,,-16734
169205,2018-09-02T18:00:00.000Z,,-599
223379,2019-01-07T08:23:00.000Z,600,
196837,2018-11-16T09:38:01.000Z,7201,
245925,2019-02-11T08:31:00.000Z,2400,
164666,2018-07-21T06:01:00.000Z,600,
294380,2019-04-30T06:43:00.000Z,2400,
202335,2018-11-29T14:52:04.000Z,,-5395
269066,2019-03-25T07:33:00.000Z,2400,
302820,2019-05-14T17:52:00.000Z,,-2999
164023,2018-07-14T06:26:00.000Z,2400,
170076,2018-09-07T17:12:00.000Z,,-2999
175662,2018-09-19T08:41:01.000Z,7201,
259694,2019-03-06T16:49:00.000Z,,-2999
280601,2019-04-17T11:19:03.000Z,18003,
318366,2019-06-10T05:55:00.000Z,1200,
302058,2019-05-13T06:29:01.000Z,2401,
260498,2019-03-08T14:18:02.000Z,,-12177
260089,2019-03-07T15:20:05.000Z,,-8394
198435,2018-11-21T15:45:00.000Z,,-2399
192570,2018-11-04T07:45:00.000Z,1200,
297004,2019-05-04T17:34:01.000Z,,-3598
301266,2019-05-11T14:51:05.000Z,,-13734
312940,2019-05-31T06:07:01.000Z,1801,
268285,2019-03-23T17:36:00.000Z,,-1199
295749,2019-05-02T13:00:02.000Z,,-19917
228364,2019-01-17T08:21:00.000Z,600,
163766,2018-07-11T11:44:03.000Z,21603,
270072,2019-03-27T11:50:04.000Z,,-22135
257490,2019-03-02T11:27:03.000Z,,-22076
182234,2018-10-07T10:57:00.000Z,14400,
167574,2018-08-20T14:16:05.000Z,,-15114
246081,2019-02-11T15:51:05.000Z,,-5034
298632,2019-05-07T06:05:00.000Z,600,
266296,2019-03-19T07:32:00.000Z,1800,
245156,2019-02-09T16:43:00.000Z,,-1799
167016,2018-08-14T06:21:00.000Z,600,
198829,2018-11-22T11:44:01.000Z,,-16858
191134,2018-10-30T15:19:02.000Z,,-5157
163473,2018-07-08T07:42:00.000Z,7200,
259597,2019-03-06T12:21:03.000Z,,-19076
186848,2018-10-21T08:10:00.000Z,3600,
188454,2018-10-25T11:14:03.000Z,,-20216
266846,2019-03-20T13:00:02.000Z,,-17577
169322,2018-09-03T17:48:00.000Z,,-1199
183818,2018-10-12T07:11:01.000Z,601,
177218,2018-09-26T16:53:00.000Z,,-2399
178388,2018-10-01T14:51:06.000Z,,-9233
162871,2018-07-02T12:39:03.000Z,,-23216
298845,2019-05-07T18:16:00.000Z,,-1199
167484,2018-08-19T16:15:04.000Z,,-8035
231798,2019-01-23T08:28:00.000Z,1200,
196651,2018-11-15T16:19:00.000Z,,-599
167495,2018-08-19T17:59:00.000Z,,-1799
168310,2018-08-27T09:22:00.000Z,10800,
170072,2018-09-07T14:31:03.000Z,,-12656
179166,2018-10-02T14:52:00.000Z,,-9059
163405,2018-07-07T09:42:00.000Z,14400,
195777,2018-11-13T15:31:00.000Z,,-3599
165654,2018-07-31T06:09:00.000Z,600,
163413,2018-07-07T17:42:05.000Z,,-4974
257874,2019-03-03T13:26:01.000Z,,-14998
229010,2019-01-18T12:11:00.000Z,,-16619
163873,2018-07-12T18:23:00.000Z,,-2399
166613,2018-08-09T17:41:00.000Z,,-3599
275365,2019-04-05T17:17:00.000Z,,-2999
315167,2019-06-04T06:36:00.000Z,3600,
269546,2019-03-26T10:51:02.000Z,14402,
168942,2018-08-31T14:25:04.000Z,,-13675
167458,2018-08-19T07:15:00.000Z,3600,
162984,2018-07-03T09:40:02.000Z,14402,
197192,2018-11-17T07:49:00.000Z,600,
217397,2018-12-26T15:37:00.000Z,,-2999
167897,2018-08-23T13:18:03.000Z,,-18356
189534,2018-10-27T16:18:00.000Z,,-1799
175141,2018-09-17T07:39:00.000Z,3600,
219180,2018-12-29T08:52:00.000Z,2400,
254439,2019-02-25T16:50:00.000Z,,-2399
230550,2019-01-21T08:59:00.000Z,3000,
221916,2019-01-04T12:13:03.000Z,,-15656
229157,2019-01-18T15:11:01.000Z,,-5818
316699,2019-06-07T05:45:00.000Z,600,
246439,2019-02-12T08:50:00.000Z,3600,
320787,2019-06-14T16:35:06.000Z,,-8873
220013,2018-12-31T13:13:03.000Z,,-11876
216455,2018-12-25T15:26:01.000Z,,-3598
281074,2019-04-18T09:18:02.000Z,10802,
319585,2019-06-12T06:05:00.000Z,1800,
169387,2018-09-04T10:28:04.000Z,14404,
280158,2019-04-16T16:20:05.000Z,,-7014
167295,2018-08-17T11:13:03.000Z,18003,
307916,2019-05-23T14:42:07.000Z,,-14872
234200,2019-01-28T08:45:00.000Z,2400,
163665,2018-07-10T06:24:00.000Z,2400,
168189,2018-08-26T11:21:02.000Z,18002,
163156,2018-07-04T18:26:00.000Z,,-2399
290273,2019-04-25T12:09:02.000Z,,-22557
162440,2018-06-27T18:26:00.000Z,,-2399
192257,2018-11-03T11:24:02.000Z,,-18957
164403,2018-07-18T08:49:03.000Z,10803,
164955,2018-07-24T12:53:04.000Z,,-21775
214911,2018-12-22T16:05:00.000Z,,-1199
277393,2019-04-10T17:42:00.000Z,,-1799
167551,2018-08-20T08:16:02.000Z,7202,
260587,2019-03-08T17:01:00.000Z,,-2399
250818,2019-02-19T12:42:02.000Z,,-16917
197757,2018-11-19T07:51:00.000Z,600,
312274,2019-05-30T06:18:00.000Z,2400,
167738,2018-08-22T06:27:00.000Z,600,
167642,2018-08-21T06:27:00.000Z,600,
210267,2018-12-13T15:51:00.000Z,,-1799
162412,2018-06-27T09:37:01.000Z,14401,
162063,2018-06-20T10:35:01.000Z,18001,
181642,2018-10-05T10:55:02.000Z,14402,
309496,2019-05-26T06:20:00.000Z,2400,
176735,2018-09-24T16:36:01.000Z,,-3598
176076,2018-09-21T12:43:02.000Z,,-17817
188449,2018-10-25T07:54:00.000Z,2400,
199147,2018-11-23T08:15:00.000Z,1800,
275779,2019-04-06T17:08:00.000Z,,-3599
201448,2018-11-27T15:33:00.000Z,,-2999
244433,2019-02-08T08:35:00.000Z,2400,
214066,2018-12-21T14:09:03.000Z,,-8096
162338,2018-06-26T10:37:03.000Z,18003,
198352,2018-11-21T10:43:01.000Z,10801,
243387,2019-02-06T08:17:00.000Z,1200,
220338,2019-01-01T09:13:00.000Z,3600,
229009,2019-01-18T11:11:00.000Z,,-20219
307915,2019-05-23T13:42:06.000Z,,-18473
212904,2018-12-18T08:47:00.000Z,2400,
172404,2018-09-13T06:56:00.000Z,1200,
224336,2019-01-09T08:23:00.000Z,600,
256938,2019-03-01T07:59:00.000Z,1800,
279785,2019-04-15T17:16:00.000Z,,-3599
209345,2018-12-11T15:51:00.000Z,,-1799
249052,2019-02-15T07:57:01.000Z,601,
243158,2019-02-05T16:18:00.000Z,,-2999
252368,2019-02-21T16:46:00.000Z,,-2399
274317,2019-04-03T17:26:00.000Z,,-2399
254610,2019-02-26T09:33:01.000Z,7201,
179991,2018-10-03T16:52:01.000Z,,-1798
209215,2018-12-11T08:32:00.000Z,1800,
162768,2018-07-01T08:39:00.000Z,10800,
277552,2019-04-11T06:28:01.000Z,1,
165856,2018-08-02T06:41:00.000Z,2400,
250396,2019-02-18T13:43:03.000Z,,-13196
185288,2018-10-16T07:45:00.000Z,2400,
206172,2018-12-06T15:41:00.000Z,,-2399
294386,2019-04-30T11:03:04.000Z,18004,
176716,2018-09-24T14:45:03.000Z,,-10256
282932,2019-04-22T17:23:00.000Z,,-3599
182919,2018-10-10T15:00:02.000Z,,-7857
224620,2019-01-09T12:13:03.000Z,,-15956
254605,2019-02-26T08:23:00.000Z,3000,
219325,2018-12-29T16:09:00.000Z,,-1199
283309,2019-04-23T06:21:00.000Z,600,
164674,2018-07-21T09:51:01.000Z,14401,
165672,2018-07-31T13:59:02.000Z,,-17517
252723,2019-02-22T08:18:00.000Z,2400,
176341,2018-09-22T16:39:01.000Z,,-3598
297006,2019-05-04T17:54:00.000Z,,-2399
191968,2018-11-02T07:43:00.000Z,1200,
188100,2018-10-24T07:53:00.000Z,2400,
167362,2018-08-18T06:34:00.000Z,1200,
282848,2019-04-22T10:12:00.000Z,14400,
167041,2018-08-14T10:11:00.000Z,14400,
166413,2018-08-07T08:05:01.000Z,7201,
165461,2018-07-29T18:12:00.000Z,,-2399
277991,2019-04-12T06:56:00.000Z,1800,
175528,2018-09-18T17:35:00.000Z,,-599
174771,2018-09-16T07:08:00.000Z,1800,
171698,2018-09-11T11:34:03.000Z,18003,
202671,2018-11-30T08:43:00.000Z,3000,
312432,2019-05-30T11:38:04.000Z,21604,
175812,2018-09-19T17:24:00.000Z,,-1199
166358,2018-08-06T18:25:00.000Z,,-1199
166767,2018-08-11T06:48:00.000Z,2400,
283430,2019-04-23T06:51:00.000Z,2400,
315769,2019-06-05T10:36:03.000Z,18003,
250819,2019-02-19T13:42:02.000Z,,-13317
244437,2019-02-08T10:55:00.000Z,10800,
169357,2018-09-04T06:38:00.000Z,600,
173010,2018-09-13T15:36:04.000Z,,-8215
164214,2018-07-16T06:28:00.000Z,2400,
200287,2018-11-25T07:57:00.000Z,600,
274312,2019-04-03T14:39:06.000Z,,-12413
165765,2018-08-01T17:00:06.000Z,,-6593
196451,2018-11-15T11:37:02.000Z,,-17517
212901,2018-12-18T08:17:00.000Z,600,
224047,2019-01-08T15:38:01.000Z,,-3598
253314,2019-02-23T17:08:00.000Z,,-1199
266297,2019-03-19T07:42:00.000Z,2400,
247425,2019-02-14T12:48:04.000Z,,-16195
245927,2019-02-11T08:51:00.000Z,3600,
195697,2018-11-13T07:55:00.000Z,1200,
162503,2018-06-28T14:38:07.000Z,,-16072
221367,2019-01-03T12:13:02.000Z,,-15597
166879,2018-08-12T17:58:00.000Z,,-2399
278631,2019-04-13T12:25:04.000Z,,-20995
313534,2019-06-01T10:37:02.000Z,18002,
186431,2018-10-19T07:48:01.000Z,2401,
226822,2019-01-14T08:52:00.000Z,2400,
163858,2018-07-12T11:45:01.000Z,21601,
163969,2018-07-13T18:53:00.000Z,,-599
225115,2019-01-10T08:43:01.000Z,1801,
256940,2019-03-01T08:19:00.000Z,3000,
163950,2018-07-13T10:46:01.000Z,18001,
177364,2018-09-27T16:41:00.000Z,,-2999
294543,2019-04-30T17:03:07.000Z,,-5212
189535,2018-10-27T16:28:00.000Z,,-1199
308671,2019-05-24T17:41:05.000Z,,-4134
198117,2018-11-20T15:26:01.000Z,,-3598
245434,2019-02-10T08:13:00.000Z,1200,
268042,2019-03-23T08:56:00.000Z,7200,
166600,2018-08-09T11:07:01.000Z,18001,
313526,2019-06-01T05:57:00.000Z,1200,
162067,2018-06-20T14:35:02.000Z,,-16197
255152,2019-02-27T17:12:00.000Z,,-1199
304306,2019-05-17T08:45:59.000Z,10799,
195401,2018-11-12T08:33:00.000Z,3600,
167116,2018-08-15T10:12:03.000Z,14403,
182035,2018-10-06T14:56:05.000Z,,-8454
259123,2019-03-05T12:23:02.000Z,,-18897
267203,2019-03-21T12:59:05.000Z,,-17694
164836,2018-07-23T06:23:00.000Z,1800,
225542,2019-01-11T08:43:00.000Z,1800,
170141,2018-09-08T06:52:00.000Z,1200,
267193,2019-03-21T07:09:00.000Z,600,
170702,2018-09-08T17:51:00.000Z,,-599
303627,2019-05-16T06:37:00.000Z,3000,
315439,2019-06-04T18:08:00.000Z,,-2999
266740,2019-03-20T07:20:00.000Z,1200,
265402,2019-03-18T10:04:01.000Z,10801,
192725,2018-11-05T08:26:00.000Z,3600,
166218,2018-08-05T14:03:05.000Z,,-16974
254603,2019-02-26T08:13:00.000Z,2400,
208384,2018-12-09T13:01:03.000Z,,-11996
280289,2019-04-16T18:07:00.000Z,,-599
317344,2019-06-08T12:35:03.000Z,,-23096
239715,2019-02-01T15:01:02.000Z,,-7377
240631,2019-02-02T16:35:00.000Z,,-1799
303228,2019-05-15T10:47:01.000Z,18001,
271132,2019-03-28T17:20:00.000Z,,-2399
226971,2019-01-14T15:54:01.000Z,,-2998
245046,2019-02-09T08:24:00.000Z,1800,
295098,2019-05-01T06:41:00.000Z,2400,
290276,2019-04-25T15:09:03.000Z,,-11756
200861,2018-11-26T08:49:00.000Z,3600,
167042,2018-08-14T11:11:01.000Z,18001,
169279,2018-09-03T17:08:00.000Z,,-3599
252816,2019-02-22T16:47:00.000Z,,-2399
280970,2019-04-18T07:08:00.000Z,3000,
232092,2019-01-24T09:07:00.000Z,3600,
293715,2019-04-29T17:59:00.000Z,,-1799
276837,2019-04-09T07:00:01.000Z,1801,
168182,2018-08-26T06:51:00.000Z,1800,
182892,2018-10-10T13:00:03.000Z,,-15056
192572,2018-11-04T08:05:00.000Z,2400,
164876,2018-07-23T18:17:01.000Z,,-2398
164800,2018-07-22T18:18:00.000Z,,-2399
307757,2019-05-23T09:42:03.000Z,14403,
257749,2019-03-03T09:26:01.000Z,7201,
176084,2018-09-21T17:20:00.000Z,,-1199
185810,2018-10-17T16:31:00.000Z,,-1799
201196,2018-11-27T08:20:00.000Z,1800,
283521,2019-04-23T17:34:00.000Z,,-2999
162168,2018-06-22T18:55:00.000Z,,-599
311523,2019-05-29T06:28:01.000Z,3001,
166978,2018-08-13T17:57:00.000Z,,-2399
247526,2019-02-14T17:08:00.000Z,,-599
166782,2018-08-11T14:08:03.000Z,,-16256
176079,2018-09-21T15:43:04.000Z,,-7015
162352,2018-06-26T18:06:01.000Z,,-3598
164322,2018-07-17T14:48:05.000Z,,-15174
277675,2019-04-11T12:28:04.000Z,,-20695
166140,2018-08-04T18:27:01.000Z,,-1198
259692,2019-03-06T16:21:05.000Z,,-4674
